,NM_REGION,Date,QT_VOLUME_24HOUR,AM_PEAK_VOLUME,PM_PEAK_VOLUME,Location,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Region,Lat,Long
472,FT3,08/07/2016,3558528,199.8642480983031,359.72264482153304,Melbourne,15.3,0.8,20.0,90.0,65.0,Footscray 3,-37.7989,144.8924
473,FT3,09/07/2016,3143987,87.91515506143944,297.96021064950264,Melbourne,15.2,0.2,13.0,100.0,60.0,Footscray 3,-37.7989,144.8924
474,FT3,10/07/2016,2496343,46.61966062024576,249.2791105909889,Melbourne,14.2,0.0,59.0,97.0,80.0,Footscray 3,-37.7989,144.8924
475,FT3,11/07/2016,3357122,210.62785254534816,360.27325921591574,Melbourne,16.0,3.6,59.0,67.0,57.0,Footscray 3,-37.7989,144.8924
476,FT3,12/07/2016,3396409,226.0526623756583,357.0825043885313,Melbourne,13.7,0.0,63.0,58.0,51.0,Footscray 3,-37.7989,144.8924
477,FT3,13/07/2016,3553051,225.4318314803979,372.92978349912227,Melbourne,12.0,0.4,43.0,67.0,55.0,Footscray 3,-37.7989,144.8924
478,FT3,14/07/2016,3637041,227.58104154476302,376.918080748976,Melbourne,14.0,1.0,43.0,68.0,52.0,Footscray 3,-37.7989,144.8924
479,FT3,15/07/2016,3741849,219.97015798712698,380.7442949093037,Melbourne,14.1,0.0,20.0,64.0,63.0,Footscray 3,-37.7989,144.8924
480,FT3,16/07/2016,3251001,93.84552369806904,301.0327677004096,Melbourne,13.7,0.0,17.0,70.0,57.0,Footscray 3,-37.7989,144.8924
481,FT3,17/07/2016,2677441,51.57109420713868,276.16734932709187,Melbourne,16.1,0.0,56.0,77.0,45.0,Footscray 3,-37.7989,144.8924
482,FT3,18/07/2016,3462255,223.44645991808076,372.3785839672323,Melbourne,17.7,0.0,52.0,75.0,68.0,Footscray 3,-37.7989,144.8924
483,FT3,19/07/2016,3585634,232.9660023446659,377.57385697538103,Melbourne,16.0,0.0,20.0,79.0,68.0,Footscray 3,-37.7989,144.8924
484,FT3,20/07/2016,3659986,233.8388042203986,384.362837045721,Melbourne,16.1,1.8,17.0,97.0,76.0,Footscray 3,-37.7989,144.8924
485,FT3,21/07/2016,3740385,228.68464243845253,390.62250879249706,Melbourne,18.1,1.8,50.0,100.0,65.0,Footscray 3,-37.7989,144.8924
486,FT3,22/07/2016,3750615,218.63423212192262,373.57385697538103,Melbourne,18.3,7.8,59.0,76.0,73.0,Footscray 3,-37.7989,144.8924
487,FT3,23/07/2016,3216145,89.67760844079719,297.8716295427902,Melbourne,11.6,2.8,44.0,59.0,65.0,Footscray 3,-37.7989,144.8924
488,FT3,24/07/2016,2662791,54.092028135990624,264.20222743259086,Melbourne,11.4,0.8,48.0,76.0,64.0,Footscray 3,-37.7989,144.8924
489,FT3,25/07/2016,3449649,220.16060961313013,373.1107854630715,Melbourne,14.3,0.0,59.0,72.0,51.0,Footscray 3,-37.7989,144.8924
490,FT3,26/07/2016,3573201,232.40386869871043,381.8722157092614,Melbourne,11.0,4.8,46.0,68.0,60.0,Footscray 3,-37.7989,144.8924
491,FT3,27/07/2016,3650390,235.17819460726847,382.09437280187575,Melbourne,12.9,0.4,37.0,92.0,50.0,Footscray 3,-37.7989,144.8924
492,FT3,28/07/2016,3834240,236.2649472450176,396.14478311840566,Melbourne,15.2,0.0,37.0,73.0,52.0,Footscray 3,-37.7989,144.8924
493,FT3,29/07/2016,3855458,227.1242672919109,378.98769050410317,Melbourne,15.3,0.0,31.0,76.0,67.0,Footscray 3,-37.7989,144.8924
494,FT3,30/07/2016,3334266,97.15767878077374,304.12192262602576,Melbourne,13.8,2.4,59.0,85.0,74.0,Footscray 3,-37.7989,144.8924
495,FT3,31/07/2016,2809305,53.692262602579135,288.88452520515824,Melbourne,17.0,2.0,52.0,86.0,39.0,Footscray 3,-37.7989,144.8924
527,GLI,01/07/2016,4650727,213.15414676508902,332.82761615284414,Melbourne,14.1,6.4,28.0,89.0,61.0,Glen Iris,-37.86,145.0593
528,GLI,02/07/2016,4065280,98.22405557967868,269.47329570125925,Melbourne,16.5,0.2,28.0,77.0,58.0,Glen Iris,-37.86,145.0593
529,GLI,03/07/2016,3577668,65.04342162396874,252.28571428571428,Melbourne,16.7,0.0,41.0,76.0,57.0,Glen Iris,-37.86,145.0593
530,GLI,04/07/2016,4321462,221.79244463742944,313.42466348241425,Melbourne,12.7,0.0,31.0,69.0,64.0,Glen Iris,-37.86,145.0593
531,GLI,05/07/2016,4302824,212.39383412939645,315.09075119409465,Melbourne,12.8,0.6,28.0,87.0,91.0,Glen Iris,-37.86,145.0593
532,GLI,06/07/2016,4420931,215.97438124185845,315.00130264871905,Melbourne,13.0,22.6,37.0,87.0,84.0,Glen Iris,-37.86,145.0593
533,GLI,07/07/2016,4556371,218.64220581849762,323.26574033868866,Melbourne,13.7,3.8,31.0,97.0,80.0,Glen Iris,-37.86,145.0593
534,GLI,08/07/2016,4633833,212.57099435518887,325.7742075553626,Melbourne,15.3,0.8,20.0,90.0,65.0,Glen Iris,-37.86,145.0593
535,GLI,09/07/2016,4157475,96.71775944420321,276.1424229266174,Melbourne,15.2,0.2,13.0,100.0,60.0,Glen Iris,-37.86,145.0593
536,GLI,10/07/2016,3554644,64.02301346070342,254.09856708640902,Melbourne,14.2,0.0,59.0,97.0,80.0,Glen Iris,-37.86,145.0593
537,GLI,11/07/2016,4291034,216.44854537559704,316.45722970039077,Melbourne,16.0,3.6,59.0,67.0,57.0,Glen Iris,-37.86,145.0593
538,GLI,12/07/2016,4519253,244.91619626574033,321.3365175857577,Melbourne,13.7,0.0,63.0,58.0,51.0,Glen Iris,-37.86,145.0593
539,GLI,13/07/2016,4608908,234.89231437255754,330.16760746851935,Melbourne,12.0,0.4,43.0,67.0,55.0,Glen Iris,-37.86,145.0593
540,GLI,14/07/2016,4723369,238.67954841511073,326.25966131133305,Melbourne,14.0,1.0,43.0,68.0,52.0,Glen Iris,-37.86,145.0593
541,GLI,15/07/2016,4824559,235.0894485453756,336.1689101172384,Melbourne,14.1,0.0,20.0,64.0,63.0,Glen Iris,-37.86,145.0593
542,GLI,16/07/2016,4390210,103.58315240990014,289.5462440295267,Melbourne,13.7,0.0,17.0,70.0,57.0,Glen Iris,-37.86,145.0593
543,GLI,17/07/2016,3757046,65.24446374294399,269.02561875814155,Melbourne,16.1,0.0,56.0,77.0,45.0,Glen Iris,-37.86,145.0593
544,GLI,18/07/2016,4389101,240.04515848892748,311.23187147199303,Melbourne,17.7,0.0,52.0,75.0,68.0,Glen Iris,-37.86,145.0593
545,GLI,19/07/2016,4586113,242.08727746417716,328.49370386452455,Melbourne,16.0,0.0,20.0,79.0,68.0,Glen Iris,-37.86,145.0593
546,GLI,20/07/2016,4639080,237.89839339991315,327.58575770733825,Melbourne,16.1,1.8,17.0,97.0,76.0,Glen Iris,-37.86,145.0593
547,GLI,21/07/2016,4791420,235.48501953973079,334.6144159791576,Melbourne,18.1,1.8,50.0,100.0,65.0,Glen Iris,-37.86,145.0593
548,GLI,22/07/2016,4740881,227.3095961788971,331.684759009987,Melbourne,18.3,7.8,59.0,76.0,73.0,Glen Iris,-37.86,145.0593
549,GLI,23/07/2016,4236563,94.4845853234911,278.5722970039079,Melbourne,11.6,2.8,44.0,59.0,65.0,Glen Iris,-37.86,145.0593
550,GLI,24/07/2016,3726213,67.41293964394268,262.7655232305688,Melbourne,11.4,0.8,48.0,76.0,64.0,Glen Iris,-37.86,145.0593
551,GLI,25/07/2016,4385041,226.28571428571428,323.5414676508901,Melbourne,14.3,0.0,59.0,72.0,51.0,Glen Iris,-37.86,145.0593
552,GLI,26/07/2016,4682613,244.4815458098133,332.8419452887538,Melbourne,11.0,4.8,46.0,68.0,60.0,Glen Iris,-37.86,145.0593
553,GLI,27/07/2016,4744934,241.58706035605732,331.475032566218,Melbourne,12.9,0.4,37.0,92.0,50.0,Glen Iris,-37.86,145.0593
554,GLI,28/07/2016,4801788,239.18801563178462,335.3304385584021,Melbourne,15.2,0.0,37.0,73.0,52.0,Glen Iris,-37.86,145.0593
555,GLI,29/07/2016,4859607,233.60746851932262,332.78289188015634,Melbourne,15.3,0.0,31.0,76.0,67.0,Glen Iris,-37.86,145.0593
556,GLI,30/07/2016,4429911,102.71428571428571,289.70386452453323,Melbourne,13.8,2.4,59.0,85.0,74.0,Glen Iris,-37.86,145.0593
557,GLI,31/07/2016,3821272,64.81502388189318,272.83586626139817,Melbourne,17.0,2.0,52.0,86.0,39.0,Glen Iris,-37.86,145.0593
558,GRE,01/07/2016,4954436,250.53864168618267,394.90632318501173,Melbourne,14.1,6.4,28.0,89.0,61.0,Greensborough,-37.7044,145.1006
559,GRE,02/07/2016,4410153,108.25901639344262,338.0145199063232,Melbourne,16.5,0.2,28.0,77.0,58.0,Greensborough,-37.7044,145.1006
560,GRE,03/07/2016,3753439,59.46744730679157,310.44543325526934,Melbourne,16.7,0.0,41.0,76.0,57.0,Greensborough,-37.7044,145.1006
561,GRE,04/07/2016,4500383,251.73302107728338,374.5035128805621,Melbourne,12.7,0.0,31.0,69.0,64.0,Greensborough,-37.7044,145.1006
562,GRE,05/07/2016,4552412,248.98220140515224,375.51943793911005,Melbourne,12.8,0.6,28.0,87.0,91.0,Greensborough,-37.7044,145.1006
563,GRE,06/07/2016,4756581,256.7620608899297,393.148463356974,Melbourne,13.0,22.6,37.0,87.0,84.0,Greensborough,-37.7044,145.1006
564,GRE,07/07/2016,4922501,258.3290780141844,400.5328605200946,Melbourne,13.7,3.8,31.0,97.0,80.0,Greensborough,-37.7044,145.1006
565,GRE,08/07/2016,5029711,249.94042553191488,402.86997635933807,Melbourne,15.3,0.8,20.0,90.0,65.0,Greensborough,-37.7044,145.1006
566,GRE,09/07/2016,4479413,107.2014184397163,351.8080378250591,Melbourne,15.2,0.2,13.0,100.0,60.0,Greensborough,-37.7044,145.1006
567,GRE,10/07/2016,3782913,61.65626477541371,307.4737588652482,Melbourne,14.2,0.0,59.0,97.0,80.0,Greensborough,-37.7044,145.1006
568,GRE,11/07/2016,4747747,270.30212765957447,392.4827423167849,Melbourne,16.0,3.6,59.0,67.0,57.0,Greensborough,-37.7044,145.1006
569,GRE,12/07/2016,4851310,289.46241134751773,402.7418439716312,Melbourne,13.7,0.0,63.0,58.0,51.0,Greensborough,-37.7044,145.1006
570,GRE,13/07/2016,4998120,286.0018912529551,402.7697399527187,Melbourne,12.0,0.4,43.0,67.0,55.0,Greensborough,-37.7044,145.1006
571,GRE,14/07/2016,5130450,288.46480869154465,405.19744922059516,Melbourne,14.0,1.0,43.0,68.0,52.0,Greensborough,-37.7044,145.1006
572,GRE,15/07/2016,5211581,274.33160132262634,415.0396787907416,Melbourne,14.1,0.0,20.0,64.0,63.0,Greensborough,-37.7044,145.1006
573,GRE,16/07/2016,4653592,114.23334907888521,359.29617383089277,Melbourne,13.7,0.0,17.0,70.0,57.0,Greensborough,-37.7044,145.1006
574,GRE,17/07/2016,3997898,64.52338214454417,333.42040623523854,Melbourne,16.1,0.0,56.0,77.0,45.0,Greensborough,-37.7044,145.1006
575,GRE,18/07/2016,4852628,285.40859707132734,403.72508266414735,Melbourne,17.7,0.0,52.0,75.0,68.0,Greensborough,-37.7044,145.1006
576,GRE,19/07/2016,5010911,289.37128011336796,410.72555503070384,Melbourne,16.0,0.0,20.0,79.0,68.0,Greensborough,-37.7044,145.1006
577,GRE,20/07/2016,5129848,289.6839867737364,415.59565422768065,Melbourne,16.1,1.8,17.0,97.0,76.0,Greensborough,-37.7044,145.1006
578,GRE,21/07/2016,5177301,281.77231931979213,420.3476617855456,Melbourne,18.1,1.8,50.0,100.0,65.0,Greensborough,-37.7044,145.1006
579,GRE,22/07/2016,5239358,275.0571563533302,407.9466225791214,Melbourne,18.3,7.8,59.0,76.0,73.0,Greensborough,-37.7044,145.1006
580,GRE,23/07/2016,4598131,105.35694050991502,348.52171860245517,Melbourne,11.6,2.8,44.0,59.0,65.0,Greensborough,-37.7044,145.1006
581,GRE,24/07/2016,3886730,62.57271010387158,318.5840415486308,Melbourne,11.4,0.8,48.0,76.0,64.0,Greensborough,-37.7044,145.1006
582,GRE,25/07/2016,4766481,269.1543909348442,398.7823418319169,Melbourne,14.3,0.0,59.0,72.0,51.0,Greensborough,-37.7044,145.1006
583,GRE,26/07/2016,4992568,290.12700661000946,408.13267233238906,Melbourne,11.0,4.8,46.0,68.0,60.0,Greensborough,-37.7044,145.1006
584,GRE,27/07/2016,5120248,291.32058545797923,414.5377714825307,Melbourne,12.9,0.4,37.0,92.0,50.0,Greensborough,-37.7044,145.1006
585,GRE,28/07/2016,5243492,292.01038715769596,419.9721435316336,Melbourne,15.2,0.0,37.0,73.0,52.0,Greensborough,-37.7044,145.1006
586,GRE,29/07/2016,5309481,283.5023607176582,403.79414542020777,Melbourne,15.3,0.0,31.0,76.0,67.0,Greensborough,-37.7044,145.1006
587,GRE,30/07/2016,4718898,114.76723323890462,350.8857412653447,Melbourne,13.8,2.4,59.0,85.0,74.0,Greensborough,-37.7044,145.1006
588,GRE,31/07/2016,4084029,63.094428706326724,338.947119924457,Melbourne,17.0,2.0,52.0,86.0,39.0,Greensborough,-37.7044,145.1006
589,KEW,01/07/2016,3427186,134.9186656671664,206.65779610194903,Melbourne,14.1,6.4,28.0,89.0,61.0,Kew,-37.8074,145.0289
590,KEW,02/07/2016,2945832,54.88568215892054,170.9636431784108,Melbourne,16.5,0.2,28.0,77.0,58.0,Kew,-37.8074,145.0289
591,KEW,03/07/2016,2517667,33.70464767616192,157.73013493253373,Melbourne,16.7,0.0,41.0,76.0,57.0,Kew,-37.8074,145.0289
592,KEW,04/07/2016,3162016,137.58733133433284,199.24587706146926,Melbourne,12.7,0.0,31.0,69.0,64.0,Kew,-37.8074,145.0289
593,KEW,05/07/2016,3309676,135.93403298350825,203.1075712143928,Melbourne,12.8,0.6,28.0,87.0,91.0,Kew,-37.8074,145.0289
594,KEW,06/07/2016,3411689,139.1664167916042,205.38155922038982,Melbourne,13.0,22.6,37.0,87.0,84.0,Kew,-37.8074,145.0289
595,KEW,07/07/2016,3435144,141.0607196401799,205.5693403298351,Melbourne,13.7,3.8,31.0,97.0,80.0,Kew,-37.8074,145.0289
596,KEW,08/07/2016,3401439,131.75749625187407,204.48163418290855,Melbourne,15.3,0.8,20.0,90.0,65.0,Kew,-37.8074,145.0289
597,KEW,09/07/2016,2957802,51.8328335832084,171.24025487256372,Melbourne,15.2,0.2,13.0,100.0,60.0,Kew,-37.8074,145.0289
598,KEW,10/07/2016,2566995,33.0955772113943,162.43290854572714,Melbourne,14.2,0.0,59.0,97.0,80.0,Kew,-37.8074,145.0289
599,KEW,11/07/2016,3260776,140.6791604197901,208.42391304347825,Melbourne,16.0,3.6,59.0,67.0,57.0,Kew,-37.8074,145.0289
600,KEW,12/07/2016,3503779,157.81371814092952,213.66529235382308,Melbourne,13.7,0.0,63.0,58.0,51.0,Kew,-37.8074,145.0289
601,KEW,13/07/2016,3587751,156.21064467766118,214.70914542728636,Melbourne,12.0,0.4,43.0,67.0,55.0,Kew,-37.8074,145.0289
602,KEW,14/07/2016,3649799,157.93103448275863,216.7481259370315,Melbourne,14.0,1.0,43.0,68.0,52.0,Kew,-37.8074,145.0289
603,KEW,15/07/2016,3651521,151.702023988006,217.7529985007496,Melbourne,14.1,0.0,20.0,64.0,63.0,Kew,-37.8074,145.0289
604,KEW,16/07/2016,3293565,61.19752623688156,187.5337331334333,Melbourne,13.7,0.0,17.0,70.0,57.0,Kew,-37.8074,145.0289
605,KEW,17/07/2016,2788649,39.6547976011994,176.5952023988006,Melbourne,16.1,0.0,56.0,77.0,45.0,Kew,-37.8074,145.0289
606,KEW,18/07/2016,3371380,150.81296851574214,210.8789355322339,Melbourne,17.7,0.0,52.0,75.0,68.0,Kew,-37.8074,145.0289
607,KEW,19/07/2016,3551452,157.57496251874062,214.24625187406298,Melbourne,16.0,0.0,20.0,79.0,68.0,Kew,-37.8074,145.0289
608,KEW,20/07/2016,3559355,155.8208395802099,214.2732383808096,Melbourne,16.1,1.8,17.0,97.0,76.0,Kew,-37.8074,145.0289
609,KEW,21/07/2016,3662886,154.59820089955022,218.42241379310346,Melbourne,18.1,1.8,50.0,100.0,65.0,Kew,-37.8074,145.0289
610,KEW,22/07/2016,3666786,152.19715142428785,215.32646176911544,Melbourne,18.3,7.8,59.0,76.0,73.0,Kew,-37.8074,145.0289
611,KEW,23/07/2016,3340092,60.202023988006,187.39692653673163,Melbourne,11.6,2.8,44.0,59.0,65.0,Kew,-37.8074,145.0289
612,KEW,24/07/2016,2783591,37.338455772113946,169.31859070464768,Melbourne,11.4,0.8,48.0,76.0,64.0,Kew,-37.8074,145.0289
613,KEW,25/07/2016,3316409,149.43140929535232,211.5337331334333,Melbourne,14.3,0.0,59.0,72.0,51.0,Kew,-37.8074,145.0289
614,KEW,26/07/2016,3582153,158.51686656671663,217.45052473763118,Melbourne,11.0,4.8,46.0,68.0,60.0,Kew,-37.8074,145.0289
615,KEW,27/07/2016,3598367,156.41191904047977,214.77098950524737,Melbourne,12.9,0.4,37.0,92.0,50.0,Kew,-37.8074,145.0289
616,KEW,28/07/2016,3645048,156.20727136431785,218.2496251874063,Melbourne,15.2,0.0,37.0,73.0,52.0,Kew,-37.8074,145.0289
617,KEW,29/07/2016,3704468,154.55622188905548,212.91529235382308,Melbourne,15.3,0.0,31.0,76.0,67.0,Kew,-37.8074,145.0289
618,KEW,30/07/2016,3361497,63.13980509745127,188.54197901049474,Melbourne,13.8,2.4,59.0,85.0,74.0,Kew,-37.8074,145.0289
619,KEW,31/07/2016,2930130,37.97788605697151,179.43328335832084,Melbourne,17.0,2.0,52.0,86.0,39.0,Kew,-37.8074,145.0289
620,MC1,01/07/2016,4185533,234.6267605633803,342.64964788732397,Melbourne,14.1,6.4,28.0,89.0,61.0,Melbourne City 1,-37.8136,144.9631
621,MC1,02/07/2016,3719636,118.10211267605634,281.4964788732394,Melbourne,16.5,0.2,28.0,77.0,58.0,Melbourne City 1,-37.8136,144.9631
622,MC1,03/07/2016,3330825,90.14847417840376,269.24178403755866,Melbourne,16.7,0.0,41.0,76.0,57.0,Melbourne City 1,-37.8136,144.9631
623,MC1,04/07/2016,3709840,234.89964788732394,325.88204225352115,Melbourne,12.7,0.0,31.0,69.0,64.0,Melbourne City 1,-37.8136,144.9631
624,MC1,05/07/2016,3854824,230.18720657276995,334.2781690140845,Melbourne,12.8,0.6,28.0,87.0,91.0,Melbourne City 1,-37.8136,144.9631
625,MC1,06/07/2016,3939348,234.67194835680752,334.68016431924883,Melbourne,13.0,22.6,37.0,87.0,84.0,Melbourne City 1,-37.8136,144.9631
626,MC1,07/07/2016,4054015,237.0944835680751,333.20598591549293,Melbourne,13.7,3.8,31.0,97.0,80.0,Melbourne City 1,-37.8136,144.9631
627,MC1,08/07/2016,4216330,235.36032863849766,336.0093896713615,Melbourne,15.3,0.8,20.0,90.0,65.0,Melbourne City 1,-37.8136,144.9631
628,MC1,09/07/2016,3782667,117.75821596244131,280.7083333333333,Melbourne,15.2,0.2,13.0,100.0,60.0,Melbourne City 1,-37.8136,144.9631
629,MC1,10/07/2016,3286503,87.98474178403755,271.3192488262911,Melbourne,14.2,0.0,59.0,97.0,80.0,Melbourne City 1,-37.8136,144.9631
630,MC1,11/07/2016,3621688,222.30927230046947,322.5287558685446,Melbourne,16.0,3.6,59.0,67.0,57.0,Melbourne City 1,-37.8136,144.9631
631,MC1,12/07/2016,3908203,244.9800469483568,335.88145539906105,Melbourne,13.7,0.0,63.0,58.0,51.0,Melbourne City 1,-37.8136,144.9631
632,MC1,13/07/2016,3996268,244.83215962441315,341.875,Melbourne,12.0,0.4,43.0,67.0,55.0,Melbourne City 1,-37.8136,144.9631
633,MC1,14/07/2016,4104000,247.53169014084506,345.00410798122067,Melbourne,14.0,1.0,43.0,68.0,52.0,Melbourne City 1,-37.8136,144.9631
634,MC1,15/07/2016,4300215,240.11032863849766,346.9424882629108,Melbourne,14.1,0.0,20.0,64.0,63.0,Melbourne City 1,-37.8136,144.9631
635,MC1,16/07/2016,3871846,126.05985915492958,293.59917840375584,Melbourne,13.7,0.0,17.0,70.0,57.0,Melbourne City 1,-37.8136,144.9631
636,MC1,17/07/2016,3305681,88.85974178403755,275.48826291079814,Melbourne,16.1,0.0,56.0,77.0,45.0,Melbourne City 1,-37.8136,144.9631
637,MC1,18/07/2016,3652440,237.66021126760563,329.1455399061033,Melbourne,17.7,0.0,52.0,75.0,68.0,Melbourne City 1,-37.8136,144.9631
638,MC1,19/07/2016,3905882,243.80868544600938,342.7106807511737,Melbourne,16.0,0.0,20.0,79.0,68.0,Melbourne City 1,-37.8136,144.9631
639,MC1,20/07/2016,4008690,245.0011737089202,343.0821596244131,Melbourne,16.1,1.8,17.0,97.0,76.0,Melbourne City 1,-37.8136,144.9631
640,MC1,21/07/2016,4082845,242.30105633802816,345.7420118343195,Melbourne,18.1,1.8,50.0,100.0,65.0,Melbourne City 1,-37.8136,144.9631
641,MC1,22/07/2016,4312491,242.6325443786982,350.25562130177514,Melbourne,18.3,7.8,59.0,76.0,73.0,Melbourne City 1,-37.8136,144.9631
642,MC1,23/07/2016,3899958,122.67455621301775,294.3656804733728,Melbourne,11.6,2.8,44.0,59.0,65.0,Melbourne City 1,-37.8136,144.9631
643,MC1,24/07/2016,3467548,99.46094674556213,282.0242603550296,Melbourne,11.4,0.8,48.0,76.0,64.0,Melbourne City 1,-37.8136,144.9631
644,MC1,25/07/2016,3678458,228.80118343195267,334.2846153846154,Melbourne,14.3,0.0,59.0,72.0,51.0,Melbourne City 1,-37.8136,144.9631
645,MC1,26/07/2016,3968686,245.48994082840235,344.5112426035503,Melbourne,11.0,4.8,46.0,68.0,60.0,Melbourne City 1,-37.8136,144.9631
646,MC1,27/07/2016,4045339,247.08402366863905,353.6751479289941,Melbourne,12.9,0.4,37.0,92.0,50.0,Melbourne City 1,-37.8136,144.9631
647,MC1,28/07/2016,4138882,247.90650887573963,351.3242603550296,Melbourne,15.2,0.0,37.0,73.0,52.0,Melbourne City 1,-37.8136,144.9631
648,MC1,29/07/2016,4377659,247.4171597633136,347.1532544378698,Melbourne,15.3,0.0,31.0,76.0,67.0,Melbourne City 1,-37.8136,144.9631
649,MC1,30/07/2016,3863055,128.56923076923076,281.68224852071006,Melbourne,13.8,2.4,59.0,85.0,74.0,Melbourne City 1,-37.8136,144.9631
650,MC1,31/07/2016,3352520,91.09289940828403,279.905325443787,Melbourne,17.0,2.0,52.0,86.0,39.0,Melbourne City 1,-37.8136,144.9631
651,MC2,01/07/2016,4402875,253.80756578947367,355.4418859649123,Melbourne,14.1,6.4,28.0,89.0,61.0,Melbourne City 2,-37.8136,144.9631
652,MC2,02/07/2016,3961537,119.89418859649123,289.3229166666667,Melbourne,16.5,0.2,28.0,77.0,58.0,Melbourne City 2,-37.8136,144.9631
653,MC2,03/07/2016,3497167,78.62061403508773,278.21217105263156,Melbourne,16.7,0.0,41.0,76.0,57.0,Melbourne City 2,-37.8136,144.9631
654,MC2,04/07/2016,3949300,254.23519736842104,337.484100877193,Melbourne,12.7,0.0,31.0,69.0,64.0,Melbourne City 2,-37.8136,144.9631
655,MC2,05/07/2016,4002108,244.7516447368421,340.3936403508772,Melbourne,12.8,0.6,28.0,87.0,91.0,Melbourne City 2,-37.8136,144.9631
656,MC2,06/07/2016,4238941,258.30043859649123,347.905701754386,Melbourne,13.0,22.6,37.0,87.0,84.0,Melbourne City 2,-37.8136,144.9631
657,MC2,07/07/2016,4268538,253.79331140350877,352.02480705622935,Melbourne,13.7,3.8,31.0,97.0,80.0,Melbourne City 2,-37.8136,144.9631
658,MC2,08/07/2016,4429203,256.9492833517089,353.9619625137817,Melbourne,15.3,0.8,20.0,90.0,65.0,Melbourne City 2,-37.8136,144.9631
659,MC2,09/07/2016,4046014,121.42227122381477,302.9922822491731,Melbourne,15.2,0.2,13.0,100.0,60.0,Melbourne City 2,-37.8136,144.9631
660,MC2,10/07/2016,3403878,78.10859977949283,279.9558985667034,Melbourne,14.2,0.0,59.0,97.0,80.0,Melbourne City 2,-37.8136,144.9631
661,MC2,11/07/2016,3932354,246.94156560088203,346.3263506063947,Melbourne,16.0,3.6,59.0,67.0,57.0,Melbourne City 2,-37.8136,144.9631
662,MC2,12/07/2016,4178593,270.223263506064,350.98897464167584,Melbourne,13.7,0.0,63.0,58.0,51.0,Melbourne City 2,-37.8136,144.9631
663,MC2,13/07/2016,4246089,265.87596471885337,351.8715545755237,Melbourne,12.0,0.4,43.0,67.0,55.0,Melbourne City 2,-37.8136,144.9631
664,MC2,14/07/2016,4353992,269.8610804851158,356.6653803748622,Melbourne,14.0,1.0,43.0,68.0,52.0,Melbourne City 2,-37.8136,144.9631
665,MC2,15/07/2016,4516170,266.31532524807056,364.454796030871,Melbourne,14.1,0.0,20.0,64.0,63.0,Melbourne City 2,-37.8136,144.9631
666,MC2,16/07/2016,4092148,125.56945975744212,300.7342888643881,Melbourne,13.7,0.0,17.0,70.0,57.0,Melbourne City 2,-37.8136,144.9631
667,MC2,17/07/2016,3595336,88.04134509371555,297.7188533627343,Melbourne,16.1,0.0,56.0,77.0,45.0,Melbourne City 2,-37.8136,144.9631
668,MC2,18/07/2016,4007688,262.94156560088203,350.66372657111356,Melbourne,17.7,0.0,52.0,75.0,68.0,Melbourne City 2,-37.8136,144.9631
669,MC2,19/07/2016,4175685,270.1587651598677,348.83572216097025,Melbourne,16.0,0.0,20.0,79.0,68.0,Melbourne City 2,-37.8136,144.9631
670,MC2,20/07/2016,4260257,266.23759647188535,352.8180815876516,Melbourne,16.1,1.8,17.0,97.0,76.0,Melbourne City 2,-37.8136,144.9631
671,MC2,21/07/2016,4319283,263.39801543550163,353.0887541345094,Melbourne,18.1,1.8,50.0,100.0,65.0,Melbourne City 2,-37.8136,144.9631
672,MC2,22/07/2016,4448486,256.42723263506065,353.32304299889745,Melbourne,18.3,7.8,59.0,76.0,73.0,Melbourne City 2,-37.8136,144.9631
673,MC2,23/07/2016,4112737,120.22436604189636,298.9310915104741,Melbourne,11.6,2.8,44.0,59.0,65.0,Melbourne City 2,-37.8136,144.9631
674,MC2,24/07/2016,3648485,99.98732083792723,287.3864388092613,Melbourne,11.4,0.8,48.0,76.0,64.0,Melbourne City 2,-37.8136,144.9631
675,MC2,25/07/2016,3933505,251.80815876515987,348.11576626240355,Melbourne,14.3,0.0,59.0,72.0,51.0,Melbourne City 2,-37.8136,144.9631
676,MC2,26/07/2016,4224592,270.14608599779496,356.5975744211687,Melbourne,11.0,4.8,46.0,68.0,60.0,Melbourne City 2,-37.8136,144.9631
677,MC2,27/07/2016,4295323,267.029217199559,357.93384785005514,Melbourne,12.9,0.4,37.0,92.0,50.0,Melbourne City 2,-37.8136,144.9631
678,MC2,28/07/2016,4392690,266.57276736493935,360.0308710033076,Melbourne,15.2,0.0,37.0,73.0,52.0,Melbourne City 2,-37.8136,144.9631
679,MC2,29/07/2016,4579613,269.3186328555678,354.7563395810364,Melbourne,15.3,0.0,31.0,76.0,67.0,Melbourne City 2,-37.8136,144.9631
680,MC2,30/07/2016,4192436,127.1058434399118,300.7590959206174,Melbourne,13.8,2.4,59.0,85.0,74.0,Melbourne City 2,-37.8136,144.9631
681,MC2,31/07/2016,3594172,83.54355016538038,297.16427783902975,Melbourne,17.0,2.0,52.0,86.0,39.0,Melbourne City 2,-37.8136,144.9631
682,MC3,01/07/2016,529920,183.72530864197532,257.8888888888889,Melbourne,14.1,6.4,28.0,89.0,61.0,Melbourne City 3,-37.8136,144.9631
683,MC3,02/07/2016,388471,75.50925925925925,162.22530864197532,Melbourne,16.5,0.2,28.0,77.0,58.0,Melbourne City 3,-37.8136,144.9631
