,NM_REGION,Date,QT_VOLUME_24HOUR,AM_PEAK_VOLUME,PM_PEAK_VOLUME,Location,MaxTemp,Rainfall,WindGustSpeed,Humidity9am,Humidity3pm,Region,Lat,Long
781,FRA,19/07/2016,4808842,564351.0,905764.0,Melbourne,16,0,20,79,68,Frankston,-38.1466,145.1357
782,FRA,20/07/2016,4945512,566526.0,924173.0,Melbourne,16.1,1.8,17,97,76,Frankston,-38.1466,145.1357
783,FRA,20/07/2016,4945512,566526.0,924173.0,Melbourne,16.1,1.8,17,97,76,Frankston,-38.1466,145.1357
784,FRA,21/07/2016,4999383,558227.0,929826.0,Melbourne,18.1,1.8,50,100,65,Frankston,-38.1466,145.1357
785,FRA,21/07/2016,4999383,558227.0,929826.0,Melbourne,18.1,1.8,50,100,65,Frankston,-38.1466,145.1357
786,FRA,22/07/2016,5087355,526579.0,893473.0,Melbourne,18.3,7.8,59,76,73,Frankston,-38.1466,145.1357
787,FRA,22/07/2016,5087355,526579.0,893473.0,Melbourne,18.3,7.8,59,76,73,Frankston,-38.1466,145.1357
788,FRA,23/07/2016,4269235,192469.0,681300.0,Melbourne,11.6,2.8,44,59,65,Frankston,-38.1466,145.1357
789,FRA,23/07/2016,4269235,192469.0,681300.0,Melbourne,11.6,2.8,44,59,65,Frankston,-38.1466,145.1357
790,FRA,24/07/2016,3551670,108928.0,620073.0,Melbourne,11.4,0.8,48,76,64,Frankston,-38.1466,145.1357
791,FRA,24/07/2016,3551670,108928.0,620073.0,Melbourne,11.4,0.8,48,76,64,Frankston,-38.1466,145.1357
792,FRA,25/07/2016,4573511,539685.0,869600.0,Melbourne,14.3,0,59,72,51,Frankston,-38.1466,145.1357
793,FRA,25/07/2016,4573511,539685.0,869600.0,Melbourne,14.3,0,59,72,51,Frankston,-38.1466,145.1357
794,FRA,26/07/2016,4765845,559044.0,896572.0,Melbourne,11,4.8,46,68,60,Frankston,-38.1466,145.1357
795,FRA,26/07/2016,4765845,559044.0,896572.0,Melbourne,11,4.8,46,68,60,Frankston,-38.1466,145.1357
796,FRA,27/07/2016,4893386,559177.0,923122.0,Melbourne,12.9,0.4,37,92,50,Frankston,-38.1466,145.1357
797,FRA,27/07/2016,4893386,559177.0,923122.0,Melbourne,12.9,0.4,37,92,50,Frankston,-38.1466,145.1357
798,FRA,28/07/2016,4989316,563962.0,923897.0,Melbourne,15.2,0,37,73,52,Frankston,-38.1466,145.1357
799,FRA,28/07/2016,4989316,563962.0,923897.0,Melbourne,15.2,0,37,73,52,Frankston,-38.1466,145.1357
800,FRA,29/07/2016,5154442,537855.0,907766.0,Melbourne,15.3,0,31,76,67,Frankston,-38.1466,145.1357
801,FRA,29/07/2016,5154442,537855.0,907766.0,Melbourne,15.3,0,31,76,67,Frankston,-38.1466,145.1357
802,FRA,30/07/2016,4330607,213327.0,691411.0,Melbourne,13.8,2.4,59,85,74,Frankston,-38.1466,145.1357
803,FRA,30/07/2016,4330607,213327.0,691411.0,Melbourne,13.8,2.4,59,85,74,Frankston,-38.1466,145.1357
804,FRA,31/07/2016,3678605,117261.0,656962.0,Melbourne,17,2,52,86,39,Frankston,-38.1466,145.1357
805,FRA,31/07/2016,3678605,117261.0,656962.0,Melbourne,17,2,52,86,39,Frankston,-38.1466,145.1357
806,FT1,01/07/2016,4098267,459307.0,678162.0,Melbourne,14.1,6.4,28,89,61,Footscray,-37.7989,144.8924
807,FT1,01/07/2016,4098267,459307.0,678162.0,Melbourne,14.1,6.4,28,89,61,Footscray,-37.7989,144.8924
808,FT1,02/07/2016,3123552,175178.0,478012.0,Melbourne,16.5,0.2,28,77,58,Footscray,-37.7989,144.8924
809,FT1,02/07/2016,3123552,175178.0,478012.0,Melbourne,16.5,0.2,28,77,58,Footscray,-37.7989,144.8924
810,FT1,03/07/2016,2635351,99952.0,447270.0,Melbourne,16.7,0,41,76,57,Footscray,-37.7989,144.8924
811,FT1,03/07/2016,2635351,99952.0,447270.0,Melbourne,16.7,0,41,76,57,Footscray,-37.7989,144.8924
812,FT1,04/07/2016,3770176,465344.0,654675.0,Melbourne,12.7,0,31,69,64,Footscray,-37.7989,144.8924
813,FT1,04/07/2016,3770176,465344.0,654675.0,Melbourne,12.7,0,31,69,64,Footscray,-37.7989,144.8924
814,FT1,05/07/2016,3803938,444792.0,656073.0,Melbourne,12.8,0.6,28,87,91,Footscray,-37.7989,144.8924
815,FT1,05/07/2016,3803938,444792.0,656073.0,Melbourne,12.8,0.6,28,87,91,Footscray,-37.7989,144.8924
816,FT1,06/07/2016,3950646,470505.0,673800.0,Melbourne,13,22.6,37,87,84,Footscray,-37.7989,144.8924
817,FT1,06/07/2016,3950646,470505.0,673800.0,Melbourne,13,22.6,37,87,84,Footscray,-37.7989,144.8924
818,FT1,07/07/2016,4079236,473520.0,688261.0,Melbourne,13.7,3.8,31,97,80,Footscray,-37.7989,144.8924
819,FT1,07/07/2016,4079236,473520.0,688261.0,Melbourne,13.7,3.8,31,97,80,Footscray,-37.7989,144.8924
820,FT1,08/07/2016,4171338,457394.0,702518.0,Melbourne,15.3,0.8,20,90,65,Footscray,-37.7989,144.8924
821,FT1,08/07/2016,4171338,457394.0,702518.0,Melbourne,15.3,0.8,20,90,65,Footscray,-37.7989,144.8924
822,FT1,09/07/2016,3327165,175033.0,512894.0,Melbourne,15.2,0.2,13,100,60,Footscray,-37.7989,144.8924
823,FT1,09/07/2016,3327165,175033.0,512894.0,Melbourne,15.2,0.2,13,100,60,Footscray,-37.7989,144.8924
824,FT1,10/07/2016,2589109,96636.0,426728.0,Melbourne,14.2,0,59,97,80,Footscray,-37.7989,144.8924
825,FT1,10/07/2016,2589109,96636.0,426728.0,Melbourne,14.2,0,59,97,80,Footscray,-37.7989,144.8924
826,FT1,11/07/2016,3810654,463721.0,663449.0,Melbourne,16,3.6,59,67,57,Footscray,-37.7989,144.8924
827,FT1,11/07/2016,3810654,463721.0,663449.0,Melbourne,16,3.6,59,67,57,Footscray,-37.7989,144.8924
828,FT1,12/07/2016,4030273,514860.0,692022.0,Melbourne,13.7,0,63,58,51,Footscray,-37.7989,144.8924
829,FT1,12/07/2016,4030273,514860.0,692022.0,Melbourne,13.7,0,63,58,51,Footscray,-37.7989,144.8924
830,FT1,13/07/2016,4122874,509369.0,706299.0,Melbourne,12,0.4,43,67,55,Footscray,-37.7989,144.8924
831,FT1,13/07/2016,4122874,509369.0,706299.0,Melbourne,12,0.4,43,67,55,Footscray,-37.7989,144.8924
832,FT1,14/07/2016,4230845,509999.0,711747.0,Melbourne,14,1,43,68,52,Footscray,-37.7989,144.8924
833,FT1,14/07/2016,4230845,509999.0,711747.0,Melbourne,14,1,43,68,52,Footscray,-37.7989,144.8924
834,FT1,15/07/2016,4304023,495103.0,719277.0,Melbourne,14.1,0,20,64,63,Footscray,-37.7989,144.8924
835,FT1,15/07/2016,4304023,495103.0,719277.0,Melbourne,14.1,0,20,64,63,Footscray,-37.7989,144.8924
836,FT1,16/07/2016,3408070,186255.0,514362.0,Melbourne,13.7,0,17,70,57,Footscray,-37.7989,144.8924
837,FT1,16/07/2016,3408070,186255.0,514362.0,Melbourne,13.7,0,17,70,57,Footscray,-37.7989,144.8924
838,FT1,17/07/2016,2849769,109838.0,481517.0,Melbourne,16.1,0,56,77,45,Footscray,-37.7989,144.8924
839,FT1,17/07/2016,2849769,109838.0,481517.0,Melbourne,16.1,0,56,77,45,Footscray,-37.7989,144.8924
840,FT1,18/07/2016,3968669,499400.0,677575.0,Melbourne,17.7,0,52,75,68,Footscray,-37.7989,144.8924
841,FT1,18/07/2016,3968669,499400.0,677575.0,Melbourne,17.7,0,52,75,68,Footscray,-37.7989,144.8924
842,FT1,19/07/2016,4127457,514448.0,712085.0,Melbourne,16,0,20,79,68,Footscray,-37.7989,144.8924
843,FT1,19/07/2016,4127457,514448.0,712085.0,Melbourne,16,0,20,79,68,Footscray,-37.7989,144.8924
844,FT1,20/07/2016,4194719,521445.0,701572.0,Melbourne,16.1,1.8,17,97,76,Footscray,-37.7989,144.8924
845,FT1,20/07/2016,4194719,521445.0,701572.0,Melbourne,16.1,1.8,17,97,76,Footscray,-37.7989,144.8924
846,FT1,21/07/2016,4239004,506697.0,711394.0,Melbourne,18.1,1.8,50,100,65,Footscray,-37.7989,144.8924
847,FT1,21/07/2016,4239004,506697.0,711394.0,Melbourne,18.1,1.8,50,100,65,Footscray,-37.7989,144.8924
848,FT1,22/07/2016,4254724,486088.0,701253.0,Melbourne,18.3,7.8,59,76,73,Footscray,-37.7989,144.8924
849,FT1,22/07/2016,4254724,486088.0,701253.0,Melbourne,18.3,7.8,59,76,73,Footscray,-37.7989,144.8924
850,FT1,23/07/2016,3414626,176005.0,527822.0,Melbourne,11.6,2.8,44,59,65,Footscray,-37.7989,144.8924
851,FT1,23/07/2016,3414626,176005.0,527822.0,Melbourne,11.6,2.8,44,59,65,Footscray,-37.7989,144.8924
852,FT1,24/07/2016,2753413,110818.0,456518.0,Melbourne,11.4,0.8,48,76,64,Footscray,-37.7989,144.8924
853,FT1,24/07/2016,2753413,110818.0,456518.0,Melbourne,11.4,0.8,48,76,64,Footscray,-37.7989,144.8924
854,FT1,25/07/2016,3877761,469047.0,676062.0,Melbourne,14.3,0,59,72,51,Footscray,-37.7989,144.8924
855,FT1,25/07/2016,3877761,469047.0,676062.0,Melbourne,14.3,0,59,72,51,Footscray,-37.7989,144.8924
856,FT1,26/07/2016,4118432,518265.0,700067.0,Melbourne,11,4.8,46,68,60,Footscray,-37.7989,144.8924
857,FT1,26/07/2016,4118432,518265.0,700067.0,Melbourne,11,4.8,46,68,60,Footscray,-37.7989,144.8924
858,FT1,27/07/2016,4189722,515976.0,717384.0,Melbourne,12.9,0.4,37,92,50,Footscray,-37.7989,144.8924
859,FT1,27/07/2016,4189722,515976.0,717384.0,Melbourne,12.9,0.4,37,92,50,Footscray,-37.7989,144.8924
860,FT1,28/07/2016,4283967,516179.0,725968.0,Melbourne,15.2,0,37,73,52,Footscray,-37.7989,144.8924
861,FT1,28/07/2016,4283967,516179.0,725968.0,Melbourne,15.2,0,37,73,52,Footscray,-37.7989,144.8924
862,FT1,29/07/2016,4322953,501986.0,715497.0,Melbourne,15.3,0,31,76,67,Footscray,-37.7989,144.8924
863,FT1,29/07/2016,4322953,501986.0,715497.0,Melbourne,15.3,0,31,76,67,Footscray,-37.7989,144.8924
864,FT1,30/07/2016,3343033,182866.0,499101.0,Melbourne,13.8,2.4,59,85,74,Footscray,-37.7989,144.8924
865,FT1,30/07/2016,3343033,182866.0,499101.0,Melbourne,13.8,2.4,59,85,74,Footscray,-37.7989,144.8924
866,FT1,31/07/2016,2808801,102847.0,488468.0,Melbourne,17,2,52,86,39,Footscray,-37.7989,144.8924
867,FT1,31/07/2016,2808801,102847.0,488468.0,Melbourne,17,2,52,86,39,Footscray,-37.7989,144.8924
868,FT2,01/07/2016,4171690,402151.0,692628.0,Melbourne,14.1,6.4,28,89,61,Footscray 2,-37.7989,144.8924
869,FT2,01/07/2016,4171690,402151.0,692628.0,Melbourne,14.1,6.4,28,89,61,Footscray 2,-37.7989,144.8924
870,FT2,02/07/2016,3590533,177220.0,572311.0,Melbourne,16.5,0.2,28,77,58,Footscray 2,-37.7989,144.8924
871,FT2,02/07/2016,3590533,177220.0,572311.0,Melbourne,16.5,0.2,28,77,58,Footscray 2,-37.7989,144.8924
872,FT2,03/07/2016,3099792,106072.0,533428.0,Melbourne,16.7,0,41,76,57,Footscray 2,-37.7989,144.8924
873,FT2,03/07/2016,3099792,106072.0,533428.0,Melbourne,16.7,0,41,76,57,Footscray 2,-37.7989,144.8924
874,FT2,04/07/2016,3747958,405462.0,657448.0,Melbourne,12.7,0,31,69,64,Footscray 2,-37.7989,144.8924
875,FT2,04/07/2016,3747958,405462.0,657448.0,Melbourne,12.7,0,31,69,64,Footscray 2,-37.7989,144.8924
876,FT2,05/07/2016,3705217,401015.0,639748.0,Melbourne,12.8,0.6,28,87,91,Footscray 2,-37.7989,144.8924
877,FT2,05/07/2016,3705217,401015.0,639748.0,Melbourne,12.8,0.6,28,87,91,Footscray 2,-37.7989,144.8924
878,FT2,06/07/2016,3888347,411447.0,663098.0,Melbourne,13,22.6,37,87,84,Footscray 2,-37.7989,144.8924
879,FT2,06/07/2016,3888347,411447.0,663098.0,Melbourne,13,22.6,37,87,84,Footscray 2,-37.7989,144.8924
880,FT2,07/07/2016,3948325,403205.0,671942.0,Melbourne,13.7,3.8,31,97,80,Footscray 2,-37.7989,144.8924
881,FT2,07/07/2016,3948325,403205.0,671942.0,Melbourne,13.7,3.8,31,97,80,Footscray 2,-37.7989,144.8924
882,FT2,08/07/2016,4086219,392078.0,675772.0,Melbourne,15.3,0.8,20,90,65,Footscray 2,-37.7989,144.8924
883,FT2,08/07/2016,4086219,392078.0,675772.0,Melbourne,15.3,0.8,20,90,65,Footscray 2,-37.7989,144.8924
884,FT2,09/07/2016,3641325,179335.0,579420.0,Melbourne,15.2,0.2,13,100,60,Footscray 2,-37.7989,144.8924
885,FT2,09/07/2016,3641325,179335.0,579420.0,Melbourne,15.2,0.2,13,100,60,Footscray 2,-37.7989,144.8924
886,FT2,10/07/2016,2990938,102415.0,501735.0,Melbourne,14.2,0,59,97,80,Footscray 2,-37.7989,144.8924
887,FT2,10/07/2016,2990938,102415.0,501735.0,Melbourne,14.2,0,59,97,80,Footscray 2,-37.7989,144.8924
888,FT2,11/07/2016,3819650,396836.0,660553.0,Melbourne,16,3.6,59,67,57,Footscray 2,-37.7989,144.8924
889,FT2,11/07/2016,3819650,396836.0,660553.0,Melbourne,16,3.6,59,67,57,Footscray 2,-37.7989,144.8924
890,FT2,12/07/2016,3899903,444021.0,672361.0,Melbourne,13.7,0,63,58,51,Footscray 2,-37.7989,144.8924
891,FT2,12/07/2016,3899903,444021.0,672361.0,Melbourne,13.7,0,63,58,51,Footscray 2,-37.7989,144.8924
892,FT2,13/07/2016,4004248,431398.0,680691.0,Melbourne,12,0.4,43,67,55,Footscray 2,-37.7989,144.8924
893,FT2,13/07/2016,4004248,431398.0,680691.0,Melbourne,12,0.4,43,67,55,Footscray 2,-37.7989,144.8924
894,FT2,14/07/2016,4166498,444628.0,710029.0,Melbourne,14,1,43,68,52,Footscray 2,-37.7989,144.8924
895,FT2,14/07/2016,4166498,444628.0,710029.0,Melbourne,14,1,43,68,52,Footscray 2,-37.7989,144.8924
896,FT2,15/07/2016,4311026,434308.0,711508.0,Melbourne,14.1,0,20,64,63,Footscray 2,-37.7989,144.8924
897,FT2,15/07/2016,4311026,434308.0,711508.0,Melbourne,14.1,0,20,64,63,Footscray 2,-37.7989,144.8924
898,FT2,16/07/2016,3788390,179273.0,588906.0,Melbourne,13.7,0,17,70,57,Footscray 2,-37.7989,144.8924
899,FT2,16/07/2016,3788390,179273.0,588906.0,Melbourne,13.7,0,17,70,57,Footscray 2,-37.7989,144.8924
900,FT2,17/07/2016,3264338,115628.0,557660.0,Melbourne,16.1,0,56,77,45,Footscray 2,-37.7989,144.8924
901,FT2,17/07/2016,3264338,115628.0,557660.0,Melbourne,16.1,0,56,77,45,Footscray 2,-37.7989,144.8924
902,FT2,18/07/2016,3988269,449708.0,682712.0,Melbourne,17.7,0,52,75,68,Footscray 2,-37.7989,144.8924
903,FT2,18/07/2016,3988269,449708.0,682712.0,Melbourne,17.7,0,52,75,68,Footscray 2,-37.7989,144.8924
904,FT2,19/07/2016,4065172,455123.0,697890.0,Melbourne,16,0,20,79,68,Footscray 2,-37.7989,144.8924
905,FT2,19/07/2016,4065172,455123.0,697890.0,Melbourne,16,0,20,79,68,Footscray 2,-37.7989,144.8924
906,FT2,20/07/2016,4112157,449930.0,696548.0,Melbourne,16.1,1.8,17,97,76,Footscray 2,-37.7989,144.8924
907,FT2,20/07/2016,4112157,449930.0,696548.0,Melbourne,16.1,1.8,17,97,76,Footscray 2,-37.7989,144.8924
908,FT2,21/07/2016,4222513,445405.0,706105.0,Melbourne,18.1,1.8,50,100,65,Footscray 2,-37.7989,144.8924
909,FT2,21/07/2016,4222513,445405.0,706105.0,Melbourne,18.1,1.8,50,100,65,Footscray 2,-37.7989,144.8924
910,FT2,22/07/2016,4311331,430759.0,705304.0,Melbourne,18.3,7.8,59,76,73,Footscray 2,-37.7989,144.8924
911,FT2,22/07/2016,4311331,430759.0,705304.0,Melbourne,18.3,7.8,59,76,73,Footscray 2,-37.7989,144.8924
912,FT2,23/07/2016,3783184,177753.0,594703.0,Melbourne,11.6,2.8,44,59,65,Footscray 2,-37.7989,144.8924
913,FT2,23/07/2016,3783184,177753.0,594703.0,Melbourne,11.6,2.8,44,59,65,Footscray 2,-37.7989,144.8924
914,FT2,24/07/2016,3164146,116993.0,534762.0,Melbourne,11.4,0.8,48,76,64,Footscray 2,-37.7989,144.8924
915,FT2,24/07/2016,3164146,116993.0,534762.0,Melbourne,11.4,0.8,48,76,64,Footscray 2,-37.7989,144.8924
916,FT2,25/07/2016,3927725,428007.0,684747.0,Melbourne,14.3,0,59,72,51,Footscray 2,-37.7989,144.8924
917,FT2,25/07/2016,3927725,428007.0,684747.0,Melbourne,14.3,0,59,72,51,Footscray 2,-37.7989,144.8924
918,FT2,26/07/2016,4084874,458771.0,697107.0,Melbourne,11,4.8,46,68,60,Footscray 2,-37.7989,144.8924
919,FT2,26/07/2016,4084874,458771.0,697107.0,Melbourne,11,4.8,46,68,60,Footscray 2,-37.7989,144.8924
920,FT2,27/07/2016,4121065,451320.0,707834.0,Melbourne,12.9,0.4,37,92,50,Footscray 2,-37.7989,144.8924
921,FT2,27/07/2016,4121065,451320.0,707834.0,Melbourne,12.9,0.4,37,92,50,Footscray 2,-37.7989,144.8924
922,FT2,28/07/2016,4231431,454054.0,706197.0,Melbourne,15.2,0,37,73,52,Footscray 2,-37.7989,144.8924
923,FT2,28/07/2016,4231431,454054.0,706197.0,Melbourne,15.2,0,37,73,52,Footscray 2,-37.7989,144.8924
924,FT2,29/07/2016,4291465,440128.0,688171.0,Melbourne,15.3,0,31,76,67,Footscray 2,-37.7989,144.8924
925,FT2,29/07/2016,4291465,440128.0,688171.0,Melbourne,15.3,0,31,76,67,Footscray 2,-37.7989,144.8924
926,FT2,30/07/2016,3778248,182299.0,585826.0,Melbourne,13.8,2.4,59,85,74,Footscray 2,-37.7989,144.8924
927,FT2,30/07/2016,3778248,182299.0,585826.0,Melbourne,13.8,2.4,59,85,74,Footscray 2,-37.7989,144.8924
928,FT2,31/07/2016,3245141,110878.0,548071.0,Melbourne,17,2,52,86,39,Footscray 2,-37.7989,144.8924
929,FT2,31/07/2016,3245141,110878.0,548071.0,Melbourne,17,2,52,86,39,Footscray 2,-37.7989,144.8924
930,FT3,01/07/2016,3509556,339537.0,614766.0,Melbourne,14.1,6.4,28,89,61,Footscray 3,-37.7989,144.8924
931,FT3,01/07/2016,3509556,339537.0,614766.0,Melbourne,14.1,6.4,28,89,61,Footscray 3,-37.7989,144.8924
932,FT3,02/07/2016,3077081,148274.0,501680.0,Melbourne,16.5,0.2,28,77,58,Footscray 3,-37.7989,144.8924
933,FT3,02/07/2016,3077081,148274.0,501680.0,Melbourne,16.5,0.2,28,77,58,Footscray 3,-37.7989,144.8924
934,FT3,03/07/2016,2510506,81906.0,441748.0,Melbourne,16.7,0,41,76,57,Footscray 3,-37.7989,144.8924
935,FT3,03/07/2016,2510506,81906.0,441748.0,Melbourne,16.7,0,41,76,57,Footscray 3,-37.7989,144.8924
936,FT3,04/07/2016,3160321,342574.0,577228.0,Melbourne,12.7,0,31,69,64,Footscray 3,-37.7989,144.8924
937,FT3,04/07/2016,3160321,342574.0,577228.0,Melbourne,12.7,0,31,69,64,Footscray 3,-37.7989,144.8924
938,FT3,05/07/2016,3129768,338990.0,564021.0,Melbourne,12.8,0.6,28,87,91,Footscray 3,-37.7989,144.8924
939,FT3,05/07/2016,3129768,338990.0,564021.0,Melbourne,12.8,0.6,28,87,91,Footscray 3,-37.7989,144.8924
940,FT3,06/07/2016,3309808,350934.0,586196.0,Melbourne,13,22.6,37,87,84,Footscray 3,-37.7989,144.8924
941,FT3,06/07/2016,3309808,350934.0,586196.0,Melbourne,13,22.6,37,87,84,Footscray 3,-37.7989,144.8924
942,FT3,07/07/2016,3318310,342406.0,588540.0,Melbourne,13.7,3.8,31,97,80,Footscray 3,-37.7989,144.8924
943,FT3,07/07/2016,3318310,342406.0,588540.0,Melbourne,13.7,3.8,31,97,80,Footscray 3,-37.7989,144.8924
944,FT3,08/07/2016,3558528,341568.0,614766.0,Melbourne,15.3,0.8,20,90,65,Footscray 3,-37.7989,144.8924
945,FT3,08/07/2016,3558528,341568.0,614766.0,Melbourne,15.3,0.8,20,90,65,Footscray 3,-37.7989,144.8924
946,FT3,09/07/2016,3143987,150247.0,509214.0,Melbourne,15.2,0.2,13,100,60,Footscray 3,-37.7989,144.8924
947,FT3,09/07/2016,3143987,150247.0,509214.0,Melbourne,15.2,0.2,13,100,60,Footscray 3,-37.7989,144.8924
948,FT3,10/07/2016,2496343,79673.0,426018.0,Melbourne,14.2,0,59,97,80,Footscray 3,-37.7989,144.8924
949,FT3,10/07/2016,2496343,79673.0,426018.0,Melbourne,14.2,0,59,97,80,Footscray 3,-37.7989,144.8924
950,FT3,11/07/2016,3357122,359963.0,615707.0,Melbourne,16,3.6,59,67,57,Footscray 3,-37.7989,144.8924
951,FT3,11/07/2016,3357122,359963.0,615707.0,Melbourne,16,3.6,59,67,57,Footscray 3,-37.7989,144.8924
952,FT3,12/07/2016,3396409,386324.0,610254.0,Melbourne,13.7,0,63,58,51,Footscray 3,-37.7989,144.8924
953,FT3,12/07/2016,3396409,386324.0,610254.0,Melbourne,13.7,0,63,58,51,Footscray 3,-37.7989,144.8924
954,FT3,13/07/2016,3553051,385263.0,637337.0,Melbourne,12,0.4,43,67,55,Footscray 3,-37.7989,144.8924
955,FT3,13/07/2016,3553051,385263.0,637337.0,Melbourne,12,0.4,43,67,55,Footscray 3,-37.7989,144.8924
956,FT3,14/07/2016,3637041,388936.0,644153.0,Melbourne,14,1,43,68,52,Footscray 3,-37.7989,144.8924
957,FT3,14/07/2016,3637041,388936.0,644153.0,Melbourne,14,1,43,68,52,Footscray 3,-37.7989,144.8924
958,FT3,15/07/2016,3741849,375929.0,650692.0,Melbourne,14.1,0,20,64,63,Footscray 3,-37.7989,144.8924
959,FT3,15/07/2016,3741849,375929.0,650692.0,Melbourne,14.1,0,20,64,63,Footscray 3,-37.7989,144.8924
960,FT3,16/07/2016,3251001,160382.0,514465.0,Melbourne,13.7,0,17,70,57,Footscray 3,-37.7989,144.8924
961,FT3,16/07/2016,3251001,160382.0,514465.0,Melbourne,13.7,0,17,70,57,Footscray 3,-37.7989,144.8924
962,FT3,17/07/2016,2677441,88135.0,471970.0,Melbourne,16.1,0,56,77,45,Footscray 3,-37.7989,144.8924
963,FT3,17/07/2016,2677441,88135.0,471970.0,Melbourne,16.1,0,56,77,45,Footscray 3,-37.7989,144.8924
964,FT3,18/07/2016,3462255,381870.0,636395.0,Melbourne,17.7,0,52,75,68,Footscray 3,-37.7989,144.8924
965,FT3,18/07/2016,3462255,381870.0,636395.0,Melbourne,17.7,0,52,75,68,Footscray 3,-37.7989,144.8924
966,FT3,19/07/2016,3585634,397440.0,644141.0,Melbourne,16,0,20,79,68,Footscray 3,-37.7989,144.8924
967,FT3,19/07/2016,3585634,397440.0,644141.0,Melbourne,16,0,20,79,68,Footscray 3,-37.7989,144.8924
968,FT3,20/07/2016,3659986,398929.0,655723.0,Melbourne,16.1,1.8,17,97,76,Footscray 3,-37.7989,144.8924
969,FT3,20/07/2016,3659986,398929.0,655723.0,Melbourne,16.1,1.8,17,97,76,Footscray 3,-37.7989,144.8924
970,FT3,21/07/2016,3740385,390136.0,666402.0,Melbourne,18.1,1.8,50,100,65,Footscray 3,-37.7989,144.8924
971,FT3,21/07/2016,3740385,390136.0,666402.0,Melbourne,18.1,1.8,50,100,65,Footscray 3,-37.7989,144.8924
972,FT3,22/07/2016,3750615,372990.0,637317.0,Melbourne,18.3,7.8,59,76,73,Footscray 3,-37.7989,144.8924
973,FT3,22/07/2016,3750615,372990.0,637317.0,Melbourne,18.3,7.8,59,76,73,Footscray 3,-37.7989,144.8924
974,FT3,23/07/2016,3216145,152990.0,508169.0,Melbourne,11.6,2.8,44,59,65,Footscray 3,-37.7989,144.8924
975,FT3,23/07/2016,3216145,152990.0,508169.0,Melbourne,11.6,2.8,44,59,65,Footscray 3,-37.7989,144.8924
976,FT3,24/07/2016,2662791,92281.0,450729.0,Melbourne,11.4,0.8,48,76,64,Footscray 3,-37.7989,144.8924
977,FT3,24/07/2016,2662791,92281.0,450729.0,Melbourne,11.4,0.8,48,76,64,Footscray 3,-37.7989,144.8924
978,FT3,25/07/2016,3449649,375594.0,636527.0,Melbourne,14.3,0,59,72,51,Footscray 3,-37.7989,144.8924
979,FT3,25/07/2016,3449649,375594.0,636527.0,Melbourne,14.3,0,59,72,51,Footscray 3,-37.7989,144.8924
980,FT3,26/07/2016,3573201,396481.0,651474.0,Melbourne,11,4.8,46,68,60,Footscray 3,-37.7989,144.8924
981,FT3,26/07/2016,3573201,396481.0,651474.0,Melbourne,11,4.8,46,68,60,Footscray 3,-37.7989,144.8924
982,FT3,27/07/2016,3650390,401214.0,651853.0,Melbourne,12.9,0.4,37,92,50,Footscray 3,-37.7989,144.8924
983,FT3,27/07/2016,3650390,401214.0,651853.0,Melbourne,12.9,0.4,37,92,50,Footscray 3,-37.7989,144.8924
984,FT3,28/07/2016,3834240,403068.0,675823.0,Melbourne,15.2,0,37,73,52,Footscray 3,-37.7989,144.8924
985,FT3,28/07/2016,3834240,403068.0,675823.0,Melbourne,15.2,0,37,73,52,Footscray 3,-37.7989,144.8924
986,FT3,29/07/2016,3855458,387474.0,646553.0,Melbourne,15.3,0,31,76,67,Footscray 3,-37.7989,144.8924
987,FT3,29/07/2016,3855458,387474.0,646553.0,Melbourne,15.3,0,31,76,67,Footscray 3,-37.7989,144.8924
988,FT3,30/07/2016,3334266,165751.0,518832.0,Melbourne,13.8,2.4,59,85,74,Footscray 3,-37.7989,144.8924
989,FT3,30/07/2016,3334266,165751.0,518832.0,Melbourne,13.8,2.4,59,85,74,Footscray 3,-37.7989,144.8924
990,FT3,31/07/2016,2809305,91599.0,492837.0,Melbourne,17,2,52,86,39,Footscray 3,-37.7989,144.8924
991,FT3,31/07/2016,2809305,91599.0,492837.0,Melbourne,17,2,52,86,39,Footscray 3,-37.7989,144.8924
1054,GLI,01/07/2016,4650727,490894.0,766502.0,Melbourne,14.1,6.4,28,89,61,Glen Iris,-37.86,145.0593
1055,GLI,01/07/2016,4650727,490894.0,766502.0,Melbourne,14.1,6.4,28,89,61,Glen Iris,-37.86,145.0593
1056,GLI,02/07/2016,4065280,226210.0,620597.0,Melbourne,16.5,0.2,28,77,58,Glen Iris,-37.86,145.0593
1057,GLI,02/07/2016,4065280,226210.0,620597.0,Melbourne,16.5,0.2,28,77,58,Glen Iris,-37.86,145.0593
1058,GLI,03/07/2016,3577668,149795.0,581014.0,Melbourne,16.7,0,41,76,57,Glen Iris,-37.86,145.0593
1059,GLI,03/07/2016,3577668,149795.0,581014.0,Melbourne,16.7,0,41,76,57,Glen Iris,-37.86,145.0593
1060,GLI,04/07/2016,4321462,510788.0,721817.0,Melbourne,12.7,0,31,69,64,Glen Iris,-37.86,145.0593
1061,GLI,04/07/2016,4321462,510788.0,721817.0,Melbourne,12.7,0,31,69,64,Glen Iris,-37.86,145.0593
1062,GLI,05/07/2016,4302824,489143.0,725654.0,Melbourne,12.8,0.6,28,87,91,Glen Iris,-37.86,145.0593
